mag,err
15.046,0.048999999
nan,nan
nan,nan
nan,nan
14.749,0.035
11.999,0.023
nan,nan
nan,nan
nan,nan
12.958,0.026000001
16.316,0.126
15.098,0.059999999
nan,nan
nan,nan
nan,nan
nan,nan
15.537,0.063000001
15.491,0.063000001
nan,nan
nan,nan
nan,nan
15.12,0.055
14.469,0.056000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.606,0.039999999
nan,nan
nan,nan
16.615999,0.141
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.055,0.088
nan,nan
nan,nan
13.893,0.028000001
16.002001,0.106
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.959,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.617,0.034000002
15.588,0.064000003
nan,nan
13.145,0.024
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.969,0.028999999
nan,nan
nan,nan
16.27,0.123
nan,nan
nan,nan
nan,nan
16.271,0.1
nan,nan
16.319,0.12
nan,nan
16.429001,0.118
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.375,0.108
nan,nan
nan,nan
15.887,0.075999998
nan,nan
nan,nan
16.976,0.19400001
15.964,0.090000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.077999,0.103
15.641,0.068000004
nan,nan
nan,nan
15.557,0.064000003
16.774,0.14
nan,nan
nan,nan
16.233999,0.102
13.805,0.026000001
nan,nan
14.834,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.125999,0.096000001
nan,nan
16.98,0.205
nan,nan
11.732,0.018999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.527,0.048
nan,nan
nan,nan
nan,nan
nan,nan
15.5,0.075999998
nan,nan
16.625999,0.16599999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.323,0.12800001
nan,nan
16.808001,0.163
nan,nan
16.743999,0.13500001
nan,nan
nan,nan
nan,nan
17.014,0.205
nan,nan
nan,nan
nan,nan
nan,nan
12.949,0.024
nan,nan
16.660999,0.17399999
16.594999,0.133
15.314,0.056000002
nan,nan
16.018999,0.075000003
14.156,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.406,0.064000003
16.202,0.090000004
nan,nan
16.663,0.147
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.341,0.043000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.045,0.029999999
nan,nan
nan,nan
15.777,0.078000002
nan,nan
16.497999,0.125
nan,nan
15.095,0.050999999
nan,nan
13.185,0.022
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.469999,0.161
nan,nan
nan,nan
nan,nan
nan,nan
14.976,0.046999998
16.353001,0.15800001
16.527,0.156
nan,nan
nan,nan
nan,nan
16.242001,0.12
15.588,0.093000002
11.726,0.024
15.04,0.050999999
nan,nan
nan,nan
13.88,0.030999999
nan,nan
nan,nan
nan,nan
nan,nan
16.74,0.155
15.952,0.102
nan,nan
16.856001,0.15099999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.605,0.134
nan,nan
16.358999,0.121
16.216,0.103
14.691,0.059999999
nan,nan
nan,nan
16.146,0.097000003
15.594,0.066
nan,nan
15.968,0.093000002
nan,nan
nan,nan
14.832,0.037
nan,nan
nan,nan
15.877,0.082000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.882,0.113
nan,nan
nan,nan
nan,nan
15.673,0.064000003
nan,nan
16.038,0.093000002
16.061001,0.101
nan,nan
14.319,0.043000001
16.684999,0.191
nan,nan
nan,nan
nan,nan
nan,nan
11.76,0.025
15.807,0.090000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.634,0.086000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.127,0.064000003
nan,nan
nan,nan
nan,nan
nan,nan
13.081,0.024
nan,nan
16.641001,0.13500001
nan,nan
nan,nan
14.839,0.035
16.063999,0.086999997
nan,nan
nan,nan
nan,nan
16.905001,0.162
nan,nan
15.34,0.097999997
16.452,0.117
nan,nan
nan,nan
17.030001,0.20200001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.768999,0.149
16.066,0.092
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.686,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.032,0.098999999
nan,nan
nan,nan
nan,nan
nan,nan
12.417,0.023
16.747,0.192
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.268,0.034000002
nan,nan
nan,nan
12.658,0.022
15.713,0.082000002
16.354,0.13500001
