mag,err
nan,nan
nan,nan
nan,nan
15.368,0.12
nan,nan
nan,nan
15.533,0.148
15.407,0.132
nan,nan
15.312,0.118
nan,nan
nan,nan
13.674,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.802,0.028000001
nan,nan
15.116,0.098999999
nan,nan
13.79,0.039000001
13.901,0.044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.855,0.15899999
nan,nan
15.33,0.089000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.075,0.088
14.688,0.066
nan,nan
15.007,0.066
nan,nan
nan,nan
16.575001,0.25999999
nan,nan
14.891,0.068000004
nan,nan
nan,nan
15.856,0.155
nan,nan
nan,nan
15.793,0.198
nan,nan
15.611,0.15899999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.905,0.079000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.655,0.061999999
15.021,0.1
nan,nan
nan,nan
13.751,0.037999999
13.472,0.030999999
nan,nan
nan,nan
nan,nan
nan,nan
15.316,0.117
15.254,0.114
nan,nan
nan,nan
15.311,0.11
15.732,0.152
nan,nan
nan,nan
15.723,0.167
nan,nan
nan,nan
14.755,0.071000002
15.576,0.109
15.02,0.071000002
nan,nan
14.923,0.066
13.431,0.057999998
12.766,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
13.383,0.041999999
nan,nan
nan,nan
12.931,0.041999999
15.153,0.077
14.175,0.050999999
nan,nan
nan,nan
nan,nan
16.034,0.18000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.143,0.183
nan,nan
15.421,0.103
nan,nan
nan,nan
nan,nan
nan,nan
10.26,0.028999999
nan,nan
15.976,0.16599999
16.159,0.22499999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.316,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.224,0.116
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.381,0.057999998
nan,nan
nan,nan
13.278,0.033
nan,nan
nan,nan
nan,nan
15.75,0.17
13.704,0.039000001
nan,nan
nan,nan
14.014,0.064999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.898,0.048999999
nan,nan
nan,nan
nan,nan
16.146999,0.191
nan,nan
nan,nan
15.231,0.106
16.049999,0.193
nan,nan
15.659,0.124
nan,nan
nan,nan
15.728,0.15000001
nan,nan
12.407,0.030999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.695,0.15899999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.35,0.048999999
15.912,0.192
nan,nan
nan,nan
13.588,0.030999999
15.828,0.177
nan,nan
15.804,0.178
15.411,0.131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.615,0.066
nan,nan
nan,nan
nan,nan
nan,nan
14.304,0.061999999
nan,nan
14.916,0.086999997
14.711,0.061999999
12.584,0.033
nan,nan
nan,nan
nan,nan
16.021,0.215
14.736,0.066
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.553,0.030999999
15.899,0.169
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.585,0.052000001
nan,nan
14.78,0.066
13.289,0.032000002
15.075,0.072999999
nan,nan
nan,nan
nan,nan
14.591,0.079999998
nan,nan
15.507,0.123
15.028,0.106
nan,nan
nan,nan
14.78,0.079999998
nan,nan
nan,nan
nan,nan
15.866,0.186
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.891,0.083999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.429,0.13500001
14.431,0.061000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.291,0.028999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.012,0.085000001
nan,nan
14.619,0.059999999
15.485,0.133
13.613,0.052999999
nan,nan
nan,nan
13.037,0.037
15.934,0.15099999
nan,nan
nan,nan
nan,nan
nan,nan
9.9820004,0.029999999
nan,nan
nan,nan
15.979,0.16500001
15.413,0.097999997
nan,nan
nan,nan
15.505,0.126
15.067,0.086999997
nan,nan
nan,nan
nan,nan
15.637,0.127
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.279,0.037
nan,nan
13.342,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.762,0.064999998
nan,nan
12.726,0.030999999
15.911,0.189
nan,nan
15.705,0.15000001
14.774,0.066
nan,nan
16.023001,0.186
nan,nan
nan,nan
nan,nan
nan,nan
10.059,0.028000001
nan,nan
15.932,0.17200001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.325,0.111
9.4549999,0.028999999
15.688,0.153
14.075,0.050000001
nan,nan
14.999,0.1
nan,nan
nan,nan
15.875,0.197
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.3710003,0.023
15.595,0.149
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.452,0.033
nan,nan
nan,nan
nan,nan
nan,nan
15.2,0.101
nan,nan
nan,nan
15.738,0.177
15.698,0.12
nan,nan
nan,nan
14.978,0.064000003
nan,nan
nan,nan
nan,nan
15.696,0.139
14.195,0.046
nan,nan
nan,nan
nan,nan
15.121,0.093000002
nan,nan
nan,nan
15.914,0.16500001
nan,nan
nan,nan
nan,nan
nan,nan
14.713,0.072999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.266,0.037
nan,nan
nan,nan
15.483,0.138
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.245001,0.219
nan,nan
15.388,0.131
nan,nan
nan,nan
nan,nan
nan,nan
15.418,0.132
nan,nan
nan,nan
nan,nan
15.12,0.102
nan,nan
nan,nan
nan,nan
15.1,0.104
15.172,0.102
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.034,0.039999999
14.589,0.079000004
nan,nan
15.644,0.26199999
12.757,0.029999999
15.291,0.094999999
15.21,0.134
nan,nan
nan,nan
15.497,0.147
nan,nan
nan,nan
14.525,0.048999999
15.752,0.134
nan,nan
nan,nan
15.607,0.106
15.584,0.111
nan,nan
15.057,0.071999997
nan,nan
nan,nan
nan,nan
nan,nan
15.966,0.17200001
14.664,0.061000001
14.917,0.061999999
11.41,0.029999999
nan,nan
nan,nan
14.411,0.061000001
nan,nan
nan,nan
15.39,0.097999997
nan,nan
nan,nan
15.805,0.13500001
nan,nan
14.357,0.050999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.328,0.116
nan,nan
15.206,0.105
nan,nan
nan,nan
14.433,0.061000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.908,0.045000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.584,0.141
14.921,0.092
nan,nan
nan,nan
15.057,0.111
nan,nan
nan,nan
nan,nan
15.84,0.19400001
nan,nan
15.292,0.108
nan,nan
nan,nan
nan,nan
nan,nan
15.589,0.169
15.522,0.146
nan,nan
nan,nan
15.168,0.082999997
15.783,0.16500001
nan,nan
nan,nan
nan,nan
nan,nan
15.34,0.133
15.73,0.15899999
15.702,0.205
13.428,0.032000002
nan,nan
nan,nan
nan,nan
16.048,0.168
nan,nan
13.951,0.043000001
nan,nan
nan,nan
14.762,0.050999999
nan,nan
nan,nan
nan,nan
nan,nan
16.000999,0.168
nan,nan
13.992,0.044
nan,nan
nan,nan
nan,nan
15.058,0.090999998
nan,nan
nan,nan
15.619,0.248
nan,nan
nan,nan
nan,nan
15.229,0.097000003
14.017,0.052000001
nan,nan
15.829,0.15700001
nan,nan
nan,nan
nan,nan
nan,nan
14.386,0.07
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.497,0.030999999
nan,nan
nan,nan
nan,nan
13.222,0.035
13.132,0.035
14.179,0.046
nan,nan
nan,nan
nan,nan
nan,nan
13.67,0.029999999
13.588,0.037999999
15.285,0.107
11.501,0.022
14.967,0.081
nan,nan
nan,nan
15.356,0.12800001
nan,nan
15.713,0.161
nan,nan
nan,nan
15.852,0.19499999
14.323,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
14.038,0.063000001
15.851,0.16500001
nan,nan
nan,nan
nan,nan
nan,nan
14.897,0.093999997
14.631,0.068000004
nan,nan
15.753,0.142
nan,nan
nan,nan
14.283,0.037
nan,nan
14.412,0.057
nan,nan
nan,nan
nan,nan
13.271,0.033
nan,nan
nan,nan
15.54,0.114
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.229,0.21600001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.551,0.039000001
nan,nan
15.336,0.123
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.918,0.046
15.334,0.12800001
nan,nan
15.471,0.138
15.304,0.111
nan,nan
nan,nan
15.258,0.111
11.257,0.022
nan,nan
15.034,0.109
nan,nan
nan,nan
nan,nan
14.638,0.56999999
nan,nan
nan,nan
nan,nan
14.918,0.072999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.725,0.125
nan,nan
nan,nan
nan,nan
nan,nan
15.52,0.116
nan,nan
nan,nan
nan,nan
nan,nan
15.438,0.109
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.854,0.028000001
nan,nan
nan,nan
15.368,0.116
12.785,0.032000002
nan,nan
nan,nan
nan,nan
15.046,0.079999998
nan,nan
nan,nan
15.755,0.145
nan,nan
nan,nan
nan,nan
15.796,0.178
15.76,0.149
nan,nan
nan,nan
15.443,0.112
nan,nan
nan,nan
12.985,0.037
nan,nan
nan,nan
nan,nan
13.135,0.035
16.127001,0.229
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.475,0.13
15.322,0.113
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.333,0.116
nan,nan
13.744,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.763,0.074000001
nan,nan
13.823,0.037999999
nan,nan
15.493,0.138
15.497,0.154
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.727,0.057999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.034,0.046
nan,nan
nan,nan
13.84,0.039999999
nan,nan
nan,nan
15.48,0.11
nan,nan
nan,nan
nan,nan
15.702,0.132
nan,nan
nan,nan
nan,nan
13.118,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.307,0.115
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.619,0.142
nan,nan
nan,nan
14.205,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.931,0.182
15.553,0.15000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.947,0.193
13.194,0.029999999
8.6260004,0.034000002
14.78,0.086999997
nan,nan
nan,nan
nan,nan
15.94,0.20999999
nan,nan
14.711,0.071000002
nan,nan
nan,nan
15.261,0.125
nan,nan
nan,nan
14.635,0.059
nan,nan
15.267,0.13500001
nan,nan
nan,nan
13.263,0.041999999
15.359,0.106
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.225,0.028000001
nan,nan
nan,nan
14.091,0.039999999
13.753,0.035999998
nan,nan
nan,nan
16.035999,0.167
14.542,0.071999997
nan,nan
nan,nan
15.658,0.116
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.029,0.046999998
nan,nan
15.311,0.126
nan,nan
15.683,0.14399999
nan,nan
nan,nan
nan,nan
16.063999,0.207
nan,nan
nan,nan
14.074,0.056000002
nan,nan
nan,nan
nan,nan
15.017,0.082999997
nan,nan
nan,nan
15.504,0.132
15.368,0.12899999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.93,0.044
nan,nan
nan,nan
12.134,0.023
nan,nan
15.081,0.093000002
nan,nan
nan,nan
15.417,0.132
nan,nan
nan,nan
nan,nan
nan,nan
12.467,0.026000001
13.499,0.030999999
14.718,0.079999998
13.856,0.039999999
12.981,0.037
nan,nan
15.776,0.156
15.008,0.090999998
16.162001,0.23100001
15.404,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.247,0.032000002
nan,nan
15.494,0.118
nan,nan
nan,nan
15.722,0.132
nan,nan
nan,nan
nan,nan
nan,nan
14.562,0.054000001
nan,nan
11.91,0.028000001
nan,nan
13.593,0.035
nan,nan
nan,nan
nan,nan
15.494,0.11
14.08,0.039999999
nan,nan
nan,nan
nan,nan
15.925,0.17
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.71,0.163
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.767,0.07
nan,nan
15.743,0.177
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.417,0.124
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.827,0.219
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.513,0.037
15.218,0.108
nan,nan
15.192,0.104
nan,nan
nan,nan
15.092,0.097000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.994,0.046999998
nan,nan
15.338,0.097999997
15.068,0.082999997
nan,nan
13.57,0.033
14.085,0.039000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.616,0.134
nan,nan
15.963,0.146
nan,nan
13.772,0.037
nan,nan
nan,nan
nan,nan
14.058,0.052000001
nan,nan
nan,nan
nan,nan
13.268,0.033
nan,nan
14.904,0.090000004
nan,nan
nan,nan
nan,nan
14.164,0.050000001
14.297,0.059
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.927,0.086000003
nan,nan
nan,nan
16.159,0.223
10.941,0.022
15.562,0.16599999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.255,0.022
nan,nan
15.519,0.146
nan,nan
nan,nan
nan,nan
14.878,0.114
nan,nan
nan,nan
15.679,0.176
nan,nan
nan,nan
13.059,0.035999998
nan,nan
15.126,0.105
13.217,0.037
13.592,0.048999999
15.554,0.15099999
nan,nan
15.784,0.133
14.593,0.050000001
nan,nan
15.678,0.124
nan,nan
nan,nan
15.236,0.116
nan,nan
nan,nan
15.982,0.15700001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.821,0.043000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.861,0.041000001
15.12,0.082999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.605,0.050999999
nan,nan
nan,nan
15.092,0.101
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.874,0.184
13.096,0.030999999
nan,nan
nan,nan
15.856,0.17200001
nan,nan
12.418,0.028999999
16.149,0.23999999
nan,nan
nan,nan
13.814,0.035999998
nan,nan
14.574,0.064999998
nan,nan
nan,nan
14.649,0.07
nan,nan
14.892,0.090000004
14.565,0.059999999
nan,nan
15.543,0.145
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.968,0.085000001
14.259,0.050999999
14.137,0.057999998
nan,nan
15.145,0.109
13.656,0.039000001
nan,nan
13.584,0.035999998
15.347,0.090000004
14.877,0.071000002
nan,nan
nan,nan
nan,nan
14.673,0.050999999
14.028,0.057999998
15.888,0.17
15.41,0.093000002
13.963,0.052000001
nan,nan
14.128,0.045000002
16.09,0.182
nan,nan
nan,nan
nan,nan
14.049,0.071999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.501,0.032000002
nan,nan
16.296,0.23
12.363,0.035
nan,nan
nan,nan
nan,nan
15.848,0.148
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.631,0.029999999
nan,nan
15.991,0.19599999
nan,nan
13.165,0.035999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.898,0.048
13.907,0.045000002
nan,nan
15.126,0.113
nan,nan
nan,nan
nan,nan
13.757,0.039999999
15.814,0.183
15.251,0.107
9.4200001,0.02
15.118,0.098999999
nan,nan
nan,nan
nan,nan
13.817,0.037
15.617,0.146
nan,nan
nan,nan
nan,nan
12.953,0.027000001
nan,nan
14.681,0.075000003
15.755,0.17399999
nan,nan
nan,nan
nan,nan
nan,nan
15.964,0.189
nan,nan
nan,nan
15.394,0.131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.1199999,0.028000001
nan,nan
nan,nan
nan,nan
15.723,0.114
nan,nan
14.074,0.050999999
11.685,0.029999999
14.537,0.052000001
8.5690002,0.039999999
nan,nan
14.337,0.043000001
nan,nan
14.859,0.075999998
16.023001,0.177
nan,nan
nan,nan
nan,nan
nan,nan
11.724,0.028000001
12.763,0.030999999
nan,nan
12.552,0.041999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.873,0.221
15.36,0.125
14.955,0.090000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.08,0.037
16.039,0.212
nan,nan
nan,nan
nan,nan
13.757,0.041000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.044,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.69,0.168
14.403,0.055
15.341,0.113
nan,nan
nan,nan
15.165,0.1
nan,nan
nan,nan
nan,nan
nan,nan
15.118,0.122
nan,nan
nan,nan
nan,nan
nan,nan
15.48,0.107
nan,nan
15.949,0.18099999
15.862,0.18700001
14.536,0.081
nan,nan
15.602,0.153
nan,nan
15.926,0.162
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.254,0.083999999
12.387,0.033
nan,nan
nan,nan
15.811,0.155
nan,nan
nan,nan
nan,nan
nan,nan
15.693,0.139
nan,nan
nan,nan
15.577,0.113
nan,nan
nan,nan
13.303,0.033
13.985,0.043000001
14.866,0.086999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.084,0.048
14.118,0.050000001
nan,nan
14.943,0.081
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.821,0.167
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.408,0.028999999
nan,nan
15.221,0.106
nan,nan
nan,nan
nan,nan
13.433,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.662,0.048999999
12.495,0.035
14.871,0.077
nan,nan
nan,nan
12.956,0.030999999
nan,nan
15.913,0.163
nan,nan
nan,nan
nan,nan
nan,nan
16.138,0.192
nan,nan
15.523,0.119
15.442,0.113
15.469,0.107
nan,nan
nan,nan
15.77,0.148
nan,nan
nan,nan
15.478,0.12899999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.288,0.094999999
nan,nan
nan,nan
15.716,0.124
nan,nan
13.993,0.045000002
nan,nan
14.126,0.048
14.419,0.046
15.681,0.123
nan,nan
nan,nan
15.927,0.229
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.27,0.037999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.387,0.048
nan,nan
nan,nan
nan,nan
13.586,0.033
13.962,0.046999998
nan,nan
nan,nan
nan,nan
14.943,0.088
nan,nan
15.719,0.168
nan,nan
nan,nan
nan,nan
nan,nan
12.97,0.032000002
nan,nan
15.269,0.149
14.758,0.075000003
nan,nan
nan,nan
nan,nan
nan,nan
16.044001,0.192
14.467,0.055
nan,nan
nan,nan
nan,nan
nan,nan
13.114,0.035999998
14.291,0.050999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.915,0.066
15.77,0.132
16.070999,0.192
nan,nan
15.549,0.141
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.546,0.12899999
nan,nan
nan,nan
nan,nan
nan,nan
14.967,0.075000003
nan,nan
15.779,0.15099999
nan,nan
nan,nan
nan,nan
14.283,0.039999999
nan,nan
nan,nan
15.04,0.068000004
15.445,0.097000003
nan,nan
15.966,0.176
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.651,0.085000001
nan,nan
14.86,0.082000002
nan,nan
13.591,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
15.468,0.146
nan,nan
nan,nan
nan,nan
14.47,0.056000002
nan,nan
14.096,0.048
nan,nan
15.865,0.206
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.452,0.028999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.004999,0.19400001
nan,nan
14.227,0.057
12.041,0.029999999
nan,nan
13.79,0.057
nan,nan
13.236,0.037
16.297001,0.18799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.341,0.048999999
nan,nan
15.868,0.14300001
nan,nan
13.829,0.039999999
nan,nan
13.653,0.039000001
nan,nan
12.792,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.555,0.066
nan,nan
nan,nan
12.214,0.033
15.801,0.162
15.869,0.2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.59,0.145
nan,nan
nan,nan
nan,nan
14.277,0.057999998
nan,nan
nan,nan
nan,nan
nan,nan
15.369,0.123
nan,nan
nan,nan
nan,nan
nan,nan
12.619,0.023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.59,0.028000001
nan,nan
nan,nan
14.627,0.078000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.496,0.133
nan,nan
15.289,0.122
nan,nan
12.329,0.039999999
13.18,0.035999998
nan,nan
nan,nan
14.846,0.066
nan,nan
15.238,0.086999997
nan,nan
nan,nan
15.712,0.13600001
nan,nan
nan,nan
10.875,0.032000002
nan,nan
nan,nan
nan,nan
16.013,0.16
nan,nan
nan,nan
14.505,0.043000001
14.535,0.059
13.433,0.028999999
nan,nan
nan,nan
nan,nan
15.338,0.134
13.805,0.048999999
nan,nan
14.542,0.064999998
16.134001,0.197
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.735,0.078000002
nan,nan
15.391,0.127
nan,nan
nan,nan
nan,nan
14.254,0.050999999
nan,nan
nan,nan
15.581,0.146
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.933,0.089000002
nan,nan
nan,nan
14.608,0.068999998
nan,nan
nan,nan
14.601,0.081
14.269,0.045000002
nan,nan
nan,nan
nan,nan
nan,nan
15.827,0.19400001
nan,nan
nan,nan
nan,nan
nan,nan
14.715,0.061999999
15.982,0.155
nan,nan
15.519,0.111
14.243,0.045000002
10.955,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.223,0.090000004
nan,nan
nan,nan
11.609,0.030999999
13.719,0.037999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.906,0.044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.368,0.048999999
nan,nan
nan,nan
nan,nan
nan,nan
14.677,0.082999997
14.978,0.093999997
12.428,0.033
15.872,0.18700001
nan,nan
nan,nan
nan,nan
10.682,0.028000001
nan,nan
nan,nan
nan,nan
15.445,0.138
nan,nan
nan,nan
15.474,0.131
nan,nan
14.971,0.096000001
nan,nan
14.867,0.082000002
nan,nan
nan,nan
12.452,0.024
15.324,0.106
nan,nan
nan,nan
15.251,0.115
13.076,0.028000001
nan,nan
nan,nan
15.153,0.090000004
nan,nan
nan,nan
14.96,0.097999997
nan,nan
13.784,0.045000002
14.028,0.050000001
nan,nan
nan,nan
nan,nan
11.296,0.029999999
nan,nan
nan,nan
15.36,0.097000003
nan,nan
nan,nan
nan,nan
nan,nan
15.148,0.094999999
nan,nan
14.577,0.057
nan,nan
15.366,0.103
nan,nan
15.927,0.15099999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.896,0.081
15.383,0.093000002
15.188,0.075999998
nan,nan
15.411,0.104
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.607,0.071999997
14.348,0.092
nan,nan
15.438,0.141
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.441,0.13
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.894,0.205
nan,nan
nan,nan
13.208,0.041000001
nan,nan
nan,nan
nan,nan
nan,nan
13.952,0.037999999
nan,nan
nan,nan
nan,nan
10.926,0.022
15.939,0.198
15.759,0.167
nan,nan
nan,nan
nan,nan
nan,nan
11.672,0.030999999
14.355,0.055
15.132,0.104
14.44,0.061999999
nan,nan
nan,nan
nan,nan
16.104,0.199
nan,nan
15.53,0.118
nan,nan
14.302,0.071999997
nan,nan
nan,nan
15.848,0.17299999
15.33,0.115
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.575,0.064000003
14.325,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.565,0.133
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.894,0.07
14.647,0.061999999
nan,nan
12.636,0.027000001
14.309,0.056000002
14.769,0.068999998
nan,nan
nan,nan
nan,nan
nan,nan
11.74,0.037999999
12.427,0.025
nan,nan
nan,nan
14.472,0.081
14.985,0.102
nan,nan
nan,nan
14.209,0.048999999
nan,nan
nan,nan
nan,nan
14.076,0.078000002
nan,nan
nan,nan
14.527,0.07
nan,nan
15.793,0.155
nan,nan
14.449,0.061000001
15.166,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.967,0.16
15.593,0.103
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.942,0.041000001
nan,nan
nan,nan
nan,nan
nan,nan
15.901,0.176
15.734,0.156
nan,nan
