RA,Dec
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.223942,62.737949
348.559393,62.737976
nan,nan
nan,nan
348.703831,62.74527
348.690613,62.735054
346.681358,62.80949
342.080775,62.629112
nan,nan
nan,nan
nan,nan
349.032685,62.737675
nan,nan
347.883604,62.737473
348.359406,62.737469
348.847824,62.73748
nan,nan
349.20349,62.737553
nan,nan
nan,nan
nan,nan
nan,nan
347.891281,62.740543
nan,nan
345.81797,62.809471
342.028942,62.746243
342.073975,62.746387
nan,nan
nan,nan
nan,nan
347.771009,62.751099
nan,nan
347.750456,62.741341
348.393078,62.741028
nan,nan
345.681123,62.807968
nan,nan
nan,nan
342.080465,62.751846
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.480976,62.806755
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.048784,62.746151
nan,nan
349.372984,62.746746
nan,nan
349.379068,62.74651
nan,nan
nan,nan
346.82442,62.812222
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.864348,62.743973
nan,nan
nan,nan
346.813791,62.809139
346.184354,62.808826
346.511911,62.80896
345.683387,62.809044
349.024358,62.742237
342.081488,62.808502
nan,nan
nan,nan
347.313335,62.812908
346.359889,62.812893
347.162574,62.813305
347.321342,62.813133
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.752027,62.749676
nan,nan
347.507349,62.81041
346.660402,62.81036
346.635819,62.810158
346.342406,62.813541
nan,nan
346.976506,62.811623
nan,nan
nan,nan
342.115262,62.814442
nan,nan
nan,nan
346.49129,62.814823
347.759608,62.767975
347.151125,62.816257
nan,nan
nan,nan
nan,nan
347.289906,62.805592
342.102092,62.651485
347.74331,62.756359
nan,nan
347.149069,62.814175
342.086406,62.814194
342.137097,62.816879
342.020893,62.753342
nan,nan
nan,nan
347.500568,62.808109
346.030795,62.808224
346.983108,62.808231
342.054321,62.763706
nan,nan
nan,nan
342.068122,62.750134
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.357721,62.733768
348.523095,62.733879
349.959592,62.684471
342.14643,62.829216
nan,nan
342.060885,62.828896
346.989396,62.82095
342.111661,62.821262
nan,nan
342.146157,62.823215
342.075843,62.755783
342.053143,62.755547
nan,nan
nan,nan
344.675995,62.822891
342.096219,62.822807
342.084059,62.766388
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.11211,62.825512
nan,nan
nan,nan
nan,nan
nan,nan
342.077417,62.766872
nan,nan
342.088694,62.831181
342.078964,62.833237
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.784531,62.765324
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.059554,62.831409
nan,nan
nan,nan
342.036804,62.839424
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.971203,62.693554
349.966855,62.693443
nan,nan
342.075429,62.773571
342.063333,62.83691
nan,nan
nan,nan
nan,nan
347.765198,62.770172
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.055046,62.845581
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.095924,62.844276
nan,nan
nan,nan
344.667054,62.796143
nan,nan
nan,nan
347.736041,62.780392
nan,nan
342.11616,62.705379
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.743341,62.776871
nan,nan
342.137224,62.708515
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.335371,62.729847
nan,nan
nan,nan
nan,nan
346.169786,62.805336
346.975517,62.805347
342.140876,62.691868
nan,nan
nan,nan
nan,nan
342.186534,62.704056
nan,nan
342.145958,62.693867
347.199739,62.790325
342.046547,62.859165
nan,nan
342.01519,62.849503
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.969991,62.687756
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.111297,62.726948
nan,nan
349.368966,62.736439
342.005026,62.85239
342.098092,62.712074
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.800248,62.806496
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.054123,62.856052
341.979664,62.858978
nan,nan
342.1289,62.693352
nan,nan
nan,nan
nan,nan
342.010056,62.856804
342.046698,62.856953
nan,nan
341.991744,62.860729
349.958952,62.694954
nan,nan
349.985015,62.690323
nan,nan
nan,nan
nan,nan
341.999828,62.863213
342.028687,62.863117
342.045838,62.862793
342.060811,62.864212
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
341.994615,62.865509
nan,nan
342.052483,62.865299
346.960986,62.803635
nan,nan
nan,nan
nan,nan
342.142478,62.702362
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.061369,62.868504
346.482887,62.805733
nan,nan
nan,nan
349.966697,62.698708
346.473369,62.80011
nan,nan
342.157461,62.714741
nan,nan
nan,nan
342.108986,62.73407
nan,nan
nan,nan
nan,nan
nan,nan
346.470271,62.803905
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.153065,62.707134
342.17803,62.707058
342.090701,62.7309
nan,nan
345.664645,62.806046
nan,nan
342.096302,62.724106
nan,nan
342.101662,62.709595
342.112022,62.709408
nan,nan
nan,nan
nan,nan
nan,nan
342.176445,62.711319
nan,nan
342.180487,62.717606
nan,nan
nan,nan
342.18412,62.713375
342.08721,62.723904
nan,nan
349.021488,62.731743
nan,nan
nan,nan
nan,nan
nan,nan
342.132401,62.730103
342.171611,62.715706
nan,nan
342.12104,62.732315
349.010116,62.732616
nan,nan
nan,nan
nan,nan
342.102276,62.71669
342.108506,62.716892
342.060946,62.733524
348.534523,62.733479
342.082477,62.733601
342.12575,62.729263
nan,nan
nan,nan
nan,nan
342.130981,62.727947
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.348651,62.732792
nan,nan
nan,nan
nan,nan
nan,nan
348.399966,62.736164
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.088537,62.928574
nan,nan
nan,nan
342.0789,62.933067
nan,nan
342.096227,62.938175
342.100889,62.932667
342.095337,62.93623
342.08991,62.936131
nan,nan
342.109142,62.933662
nan,nan
342.113603,62.943386
nan,nan
342.068092,62.934284
342.036773,62.93716
nan,nan
342.049802,62.939671
342.078476,62.939392
nan,nan
342.095917,62.944798
344.070065,62.942368
342.02573,62.940464
nan,nan
nan,nan
nan,nan
342.076977,62.942101
342.049296,62.949688
342.075567,62.949585
342.061143,62.944927
nan,nan
nan,nan
nan,nan
nan,nan
342.099109,62.947819
nan,nan
342.095761,62.949902
342.006764,62.950142
341.992713,62.959949
342.029475,62.960152
342.048611,62.952858
342.061932,62.950489
nan,nan
342.018887,62.956165
341.997478,62.955715
nan,nan
nan,nan
nan,nan
342.004793,62.959026
341.993324,62.961864
342.012016,62.96574
342.03962,62.966026
nan,nan
341.963183,62.966732
nan,nan
nan,nan
342.009797,62.978954
342.039164,62.978966
342.00323,62.97908
341.97865,62.973251
342.037278,62.973396
nan,nan
342.000322,62.973953
nan,nan
nan,nan
341.96452,62.975082
342.025834,62.981358
nan,nan
342.031357,62.976505
nan,nan
nan,nan
341.968564,62.98225
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
341.968144,62.985676
nan,nan
nan,nan
341.971966,62.991169
342.018632,62.989902
nan,nan
342.004074,62.991795
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
341.993244,62.998444
nan,nan
341.985082,62.998608
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.03726,63.040131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.022372,63.045341
342.175627,63.046104
nan,nan
342.21973,63.052528
342.187601,63.04858
nan,nan
nan,nan
342.201763,63.049892
nan,nan
342.255665,63.058475
342.359904,63.058735
nan,nan
nan,nan
342.355007,63.052158
342.224403,63.054615
342.363546,63.053284
342.219116,63.062576
342.230281,63.056091
342.206446,63.056107
342.393156,63.06218
342.216209,63.055393
342.089317,63.057545
342.065773,63.055126
342.16148,63.056564
nan,nan
342.381938,63.05772
342.347985,63.060112
342.402583,63.063969
342.161038,63.060226
342.203779,63.066353
342.161395,63.073563
342.254273,63.073414
nan,nan
342.067082,63.060555
nan,nan
342.35149,63.065147
nan,nan
nan,nan
342.390495,63.062683
342.210477,63.063038
342.150656,63.06403
342.397812,63.064137
nan,nan
342.229887,63.066704
342.123393,63.066826
342.060275,63.067417
342.367716,63.06319
342.353962,63.063179
nan,nan
342.242461,63.068539
342.133226,63.070812
nan,nan
342.155779,63.065845
nan,nan
342.067643,63.069115
342.700674,63.074512
nan,nan
342.102713,63.068176
342.246191,63.06818
342.377776,63.071541
342.35686,63.071236
nan,nan
342.534749,63.071693
342.202948,63.069363
nan,nan
nan,nan
nan,nan
342.326141,63.077759
342.426082,63.075523
342.102237,63.075603
342.406659,63.074722
342.411035,63.072479
342.134257,63.07235
nan,nan
342.515723,63.077522
342.707422,63.077988
nan,nan
342.250861,63.073807
342.296038,63.074203
342.711647,63.075905
342.533003,63.075825
342.304635,63.07597
nan,nan
nan,nan
342.122335,63.086147
342.219111,63.077213
342.347539,63.079811
342.546804,63.079838
342.357853,63.078529
342.118052,63.083897
nan,nan
342.882172,63.080341
nan,nan
342.417282,63.08033
342.555417,63.07999
342.296368,63.083153
342.549608,63.083118
342.454951,63.083134
342.526258,63.079227
342.135507,63.079021
342.552125,63.082344
342.113272,63.081818
342.44878,63.081852
342.434269,63.081974
342.881248,63.082165
342.294684,63.083977
342.185606,63.08395
342.32138,63.086353
342.443455,63.086697
342.902626,63.086651
342.116401,63.086548
342.511364,63.088043
nan,nan
342.746453,63.087975
342.244968,63.080948
342.430468,63.080902
342.127682,63.089108
342.579197,63.088921
nan,nan
342.740967,63.083088
342.1572,63.082848
342.300315,63.082466
342.881508,63.085278
342.577111,63.087833
342.275156,63.084835
342.866676,63.084789
342.527825,63.085266
342.097414,63.085953
342.502127,63.08456
342.362951,63.084656
342.113351,63.088882
nan,nan
nan,nan
342.338672,63.088478
nan,nan
342.919467,63.089725
342.36389,63.091236
nan,nan
342.424391,63.091137
342.561069,63.092075
342.306899,63.094917
nan,nan
342.118985,63.091595
342.091782,63.091751
342.912566,63.091736
342.350387,63.092003
342.456267,63.09185
342.735132,63.09058
nan,nan
343.027397,63.089962
342.321036,63.09544
342.309807,63.092648
342.454864,63.094673
342.285893,63.097164
342.424692,63.096996
nan,nan
342.678473,63.09306
342.117586,63.092884
nan,nan
342.71597,63.092724
342.872014,63.092735
343.055875,63.099949
nan,nan
343.032142,63.095661
342.280323,63.095757
342.924379,63.095837
342.684158,63.095692
342.455371,63.095753
342.28986,63.096527
342.855963,63.096386
342.676259,63.096546
342.273822,63.105511
342.633283,63.105286
342.916214,63.098385
342.897814,63.102177
342.522513,63.1021
342.583373,63.102032
342.73452,63.102085
343.025867,63.102005
342.623459,63.097435
342.673342,63.098587
342.660892,63.098743
342.597852,63.101276
342.772133,63.102589
343.040258,63.102524
343.041948,63.101715
342.304351,63.101574
342.418759,63.101902
342.427986,63.101475
342.611379,63.104599
342.462559,63.100792
343.056813,63.100819
342.334499,63.100307
343.015414,63.105171
342.611545,63.104855
342.319223,63.104836
343.052356,63.105305
342.885762,63.102764
342.803115,63.102783
343.204298,63.103222
342.877334,63.106163
342.681602,63.104317
343.06462,63.104187
342.454272,63.107502
342.890618,63.106853
342.811338,63.110344
342.811965,63.10598
342.290881,63.105972
342.621927,63.112488
342.972474,63.112389
342.998904,63.108486
342.483433,63.1078
342.897412,63.10796
342.50139,63.10751
342.936899,63.109634
342.479732,63.109917
342.98034,63.109928
342.922734,63.113995
342.911162,63.113876
nan,nan
342.465233,63.110497
nan,nan
nan,nan
342.784563,63.109016
342.487308,63.109093
343.022766,63.109035
342.805515,63.111168
342.482241,63.110794
342.752971,63.110855
342.999493,63.110584
343.095779,63.122238
342.445757,63.112823
nan,nan
343.04656,63.113014
nan,nan
343.008321,63.127068
342.48232,63.112129
343.052538,63.112034
342.673177,63.111935
343.225961,63.111599
343.020388,63.115265
343.218107,63.115662
342.800015,63.115749
343.192227,63.115662
342.846475,63.114254
342.617696,63.11433
342.668515,63.114506
343.221747,63.114822
343.016544,63.11499
343.099494,63.115051
342.936159,63.117172
343.222989,63.117382
nan,nan
342.931449,63.122578
343.086864,63.122688
343.182722,63.126904
343.243665,63.126972
343.077718,63.116718
nan,nan
342.978432,63.117126
nan,nan
342.770393,63.120506
342.603033,63.116444
343.262762,63.116444
343.031383,63.118843
342.630502,63.125927
342.814702,63.125862
343.244384,63.130508
342.465436,63.115948
342.809506,63.116096
342.628662,63.116013
343.184236,63.116055
343.214254,63.11602
nan,nan
nan,nan
343.199017,63.118114
nan,nan
343.063065,63.118252
343.135075,63.120468
343.067836,63.120853
342.648313,63.123371
343.547019,63.125519
343.07297,63.125542
342.63025,63.118919
nan,nan
342.633777,63.119228
343.363022,63.119095
343.104657,63.120831
343.251685,63.120892
343.421398,63.12376
342.836156,63.123821
343.170694,63.123909
343.291652,63.123852
342.6229,63.124496
342.822717,63.124485
343.024975,63.124237
nan,nan
343.076095,63.11964
342.640308,63.119408
343.000002,63.130466
343.292685,63.130405
343.159534,63.13633
342.972426,63.136288
342.921717,63.122917
343.23911,63.130737
nan,nan
343.413138,63.128143
343.564785,63.138622
343.43148,63.127514
343.193326,63.127819
nan,nan
343.205632,63.128613
nan,nan
342.957284,63.128738
nan,nan
343.140121,63.13287
343.229643,63.132919
343.182508,63.13311
343.348877,63.133015
343.394802,63.129074
343.387907,63.129192
343.228859,63.129047
343.365482,63.129482
343.146206,63.129471
343.554802,63.129574
342.990694,63.1297
343.314215,63.12936
343.438907,63.130348
343.282096,63.130287
342.824303,63.135563
343.310262,63.135426
343.270251,63.135902
343.55653,63.135864
343.334666,63.134464
343.571646,63.13427
343.191019,63.134399
nan,nan
343.012439,63.131451
342.793977,63.130848
343.152945,63.130859
343.5781,63.130947
343.314397,63.131355
342.820906,63.133877
343.149519,63.132504
343.291955,63.132645
342.966474,63.132618
nan,nan
343.312817,63.132202
nan,nan
nan,nan
343.363594,63.137234
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.524358,63.141945
343.383944,63.143631
343.136759,63.1446
342.989614,63.144798
343.564235,63.144581
343.746785,63.137684
343.436999,63.148651
343.567103,63.137897
342.953246,63.139511
nan,nan
343.466874,63.152142
nan,nan
343.098296,63.138885
343.751196,63.138893
nan,nan
nan,nan
343.28571,63.139088
343.580541,63.139145
343.263066,63.142326
343.185669,63.14101
343.551338,63.140949
343.729527,63.144093
343.591838,63.144016
343.425108,63.14315
342.997108,63.145325
343.281756,63.145348
nan,nan
343.55664,63.145393
343.323561,63.149124
343.55871,63.149181
343.623943,63.149006
nan,nan
343.274876,63.14267
343.619978,63.146187
343.617401,63.145954
343.602958,63.147961
342.968597,63.147774
nan,nan
nan,nan
343.470116,63.145336
343.307151,63.146202
343.754929,63.146317
nan,nan
343.343591,63.14933
343.722075,63.149364
343.308838,63.149563
342.98562,63.149296
343.584521,63.146984
343.16223,63.14764
343.885917,63.14761
343.428145,63.151489
nan,nan
nan,nan
343.766799,63.148388
nan,nan
343.689983,63.149754
343.724292,63.150097
343.75615,63.150166
343.603973,63.154366
343.633975,63.159447
343.779407,63.159325
343.758933,63.159359
nan,nan
343.884791,63.158955
344.075278,63.153259
nan,nan
343.312229,63.152966
343.596966,63.152946
343.590372,63.153057
343.701845,63.15292
343.504251,63.152222
344.065763,63.152454
343.763838,63.152512
nan,nan
nan,nan
343.308602,63.150982
343.547866,63.151093
nan,nan
343.900431,63.150547
343.627961,63.150349
343.169659,63.150177
343.324307,63.155327
343.607968,63.157192
343.531072,63.157516
343.673656,63.157299
343.301962,63.153732
nan,nan
343.525011,63.154877
343.802904,63.155888
343.741036,63.155594
343.894908,63.155605
343.159438,63.155689
343.5466,63.156349
343.907268,63.156132
nan,nan
344.082588,63.158798
343.356296,63.160824
343.598756,63.161114
nan,nan
343.295924,63.156628
343.299356,63.156998
343.367538,63.156651
343.491094,63.156605
343.494575,63.156818
343.66792,63.15649
343.762888,63.156776
343.902901,63.1586
nan,nan
344.057808,63.15976
nan,nan
343.827301,63.164707
343.768625,63.164562
nan,nan
343.678864,63.158363
344.070518,63.157463
343.698153,63.157558
343.439962,63.157692
343.485776,63.157673
343.69221,63.157612
343.748448,63.160412
nan,nan
nan,nan
343.624072,63.164261
343.758665,63.161228
343.770704,63.16151
343.830302,63.161331
nan,nan
344.124532,63.165653
nan,nan
343.912773,63.161976
344.116995,63.173664
343.682054,63.162704
nan,nan
nan,nan
343.816325,63.163307
344.094268,63.163368
344.059602,63.165752
nan,nan
343.329136,63.167542
343.791327,63.16729
344.071417,63.167385
nan,nan
343.312516,63.16605
344.121456,63.166016
343.789359,63.166065
343.457867,63.166359
343.736419,63.166721
343.51545,63.16724
343.86532,63.167465
343.333775,63.169971
343.918478,63.169945
343.69823,63.169594
344.104022,63.169758
344.123463,63.169746
343.905419,63.16814
343.933327,63.168118
343.930531,63.176003
nan,nan
344.402644,63.170246
343.946822,63.17049
343.295915,63.169289
343.315202,63.169308
343.800101,63.169296
343.955504,63.169449
344.4064,63.169132
343.810344,63.17569
343.993846,63.175774
344.10962,63.172306
nan,nan
343.633967,63.170986
343.986799,63.170975
344.130333,63.170784
344.133676,63.171169
344.231077,63.170795
nan,nan
343.634532,63.176487
344.044833,63.174545
nan,nan
344.576045,63.173233
344.002132,63.180817
344.151157,63.180817
nan,nan
344.565838,63.180683
343.467714,63.17741
nan,nan
343.869723,63.177177
344.071116,63.177353
344.107762,63.177444
343.786246,63.175205
344.257131,63.17654
343.822797,63.177147
344.192783,63.183189
344.08527,63.181362
343.820414,63.18121
343.697149,63.178879
344.091031,63.179188
343.783347,63.179604
343.70089,63.179447
nan,nan
344.053281,63.180065
344.592409,63.180195
344.423613,63.179794
343.645478,63.182156
344.08101,63.181927
344.179618,63.182201
344.266289,63.182102
344.465047,63.183273
343.815377,63.183437
344.453156,63.183594
343.950933,63.184158
344.462021,63.184177
343.694439,63.183926
344.123506,63.186184
344.292921,63.186604
344.43165,63.186344
343.804082,63.188316
344.0555,63.188183
344.309449,63.188427
343.855844,63.185318
343.830056,63.185616
344.274165,63.185719
344.434115,63.18578
344.750259,63.185574
344.200974,63.187832
344.11596,63.187958
344.002601,63.191044
344.027115,63.189777
344.113641,63.18948
344.242285,63.189331
343.977044,63.192665
343.95819,63.19276
344.035672,63.192459
344.342132,63.194893
344.030626,63.193832
343.839439,63.193542
nan,nan
344.646268,63.193405
343.97422,63.195412
343.986982,63.195805
344.282229,63.195633
344.615982,63.195675
344.630682,63.194328
344.622224,63.194176
nan,nan
344.156125,63.196999
nan,nan
344.624819,63.197109
344.778446,63.196903
nan,nan
344.223605,63.198303
344.36042,63.198521
344.659164,63.199337
344.019544,63.201653
344.214312,63.201088
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.837943,63.208027
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.143848,62.213318
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.119864,62.224777
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
