mag,err
nan,nan
nan,nan
nan,nan
14.941,0.131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.208,0.168
14.984,0.14
14.215,0.066
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.039,0.12899999
13.992,0.059999999
nan,nan
nan,nan
12.255,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.407,0.182
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.24,0.177
14.632,0.089000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.925,0.11
nan,nan
11.655,0.023
nan,nan
13.811,0.063000001
nan,nan
nan,nan
nan,nan
nan,nan
11.815,0.024
nan,nan
14.096,0.064000003
nan,nan
nan,nan
nan,nan
nan,nan
12.137,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.564,0.2
nan,nan
nan,nan
15.072,0.142
nan,nan
nan,nan
nan,nan
13.252,0.037999999
nan,nan
nan,nan
nan,nan
14.935,0.127
10.517,0.017000001
nan,nan
nan,nan
10.011,0.018999999
nan,nan
nan,nan
nan,nan
14.799,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.57,0.044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.77,0.096000001
14.998,0.13500001
nan,nan
14.969,0.14399999
nan,nan
nan,nan
14.691,0.094999999
15.724,0.242
nan,nan
15.203,0.15899999
9.9910002,0.023
nan,nan
nan,nan
13.129,0.043000001
nan,nan
nan,nan
nan,nan
14.739,0.101
nan,nan
nan,nan
14.54,0.086999997
12.076,0.02
nan,nan
13.37,0.046
15.136,0.141
8.276,0.021
nan,nan
nan,nan
14.898,0.133
13.614,0.050000001
nan,nan
nan,nan
nan,nan
nan,nan
14.669,0.088
nan,nan
14.299,0.079999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.715,0.055
nan,nan
15.265,0.163
nan,nan
nan,nan
nan,nan
15.177,0.152
nan,nan
nan,nan
12.298,0.022
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.583,0.043000001
nan,nan
14.663,0.11
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.605,0.039000001
nan,nan
14.453,0.090999998
15.367,0.17900001
15.157,0.14
nan,nan
nan,nan
nan,nan
nan,nan
15.364,0.178
14.497,0.092
14.89,0.124
nan,nan
nan,nan
nan,nan
11.033,0.021
nan,nan
nan,nan
nan,nan
14.6,0.085000001
15.524,0.18000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.136,0.033
nan,nan
nan,nan
nan,nan
nan,nan
13.825,0.046
15.414,0.186
14.416,0.079000004
nan,nan
13.292,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
8.7220001,0.018999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.122,0.067000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.423,0.1
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.139,0.131
nan,nan
15.62,0.205
nan,nan
14.451,0.075999998
12.59,0.026000001
nan,nan
nan,nan
15.141,0.176
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.638,0.1
nan,nan
14.428,0.079000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.39,0.039000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.622,0.088
15.101,0.14399999
nan,nan
nan,nan
nan,nan
14.248,0.068000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.007,0.059
nan,nan
nan,nan
nan,nan
12.481,0.032000002
nan,nan
nan,nan
14.15,0.064000003
nan,nan
nan,nan
nan,nan
12.626,0.022
13.684,0.061000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.072,0.161
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.014,0.12800001
nan,nan
14.976,0.13
13.372,0.033
nan,nan
nan,nan
nan,nan
nan,nan
13.078,0.035999998
nan,nan
15.192,0.15800001
13.611,0.045000002
nan,nan
nan,nan
nan,nan
nan,nan
11.047,0.022
nan,nan
nan,nan
nan,nan
nan,nan
15.106,0.12
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
8.6160002,0.021
nan,nan
15.88,0.25999999
nan,nan
nan,nan
nan,nan
12.7,0.034000002
nan,nan
12.56,0.029999999
nan,nan
nan,nan
nan,nan
11.666,0.02
nan,nan
nan,nan
nan,nan
nan,nan
13.128,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.474,0.214
14.716,0.11
nan,nan
nan,nan
13.421,0.041999999
14.321,0.082000002
12.193,0.02
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.795,0.052999999
15.076,0.15700001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.572,0.082000002
15.478,0.20200001
nan,nan
14.941,0.12
nan,nan
nan,nan
13.557,0.033
nan,nan
nan,nan
nan,nan
14.827,0.111
nan,nan
nan,nan
nan,nan
nan,nan
15.327,0.17200001
nan,nan
14.84,0.111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.629,0.109
13.538,0.037
nan,nan
nan,nan
nan,nan
13.762,0.050000001
15.197,0.148
nan,nan
nan,nan
nan,nan
nan,nan
15.185,0.15000001
nan,nan
13.446,0.035
nan,nan
nan,nan
14.417,0.068999998
15.033,0.13
15.092,0.14
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.81,0.050999999
nan,nan
nan,nan
nan,nan
12.908,0.028999999
15.258,0.148
nan,nan
13.84,0.044
nan,nan
nan,nan
13.688,0.045000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.893,0.050999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.283,0.064000003
nan,nan
14.917,0.111
nan,nan
8.2229996,0.024
nan,nan
nan,nan
14.981,0.13699999
15.37,0.20299999
nan,nan
nan,nan
15.183,0.153
14.07,0.059999999
nan,nan
11.744,0.025
nan,nan
15.018,0.13600001
15.202,0.148
nan,nan
nan,nan
14.507,0.075999998
15.016,0.15000001
nan,nan
nan,nan
nan,nan
14.981,0.12
15.21,0.15700001
nan,nan
15.077,0.126
12.392,0.032000002
nan,nan
13.203,0.044
14.317,0.068999998
nan,nan
nan,nan
nan,nan
nan,nan
15.616,0.19499999
nan,nan
nan,nan
14.016,0.055
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.978,0.028000001
nan,nan
nan,nan
nan,nan
14.194,0.074000001
15.317,0.171
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.726,0.108
11.451,0.017999999
13.126,0.066
nan,nan
nan,nan
nan,nan
15.246,0.176
nan,nan
nan,nan
nan,nan
13.049,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.761,0.22400001
nan,nan
15.324,0.162
nan,nan
nan,nan
nan,nan
13.298,0.037999999
nan,nan
nan,nan
nan,nan
15.168,0.156
nan,nan
nan,nan
14.805,0.103
nan,nan
nan,nan
14.919,0.13
nan,nan
nan,nan
14.951,0.127
nan,nan
nan,nan
nan,nan
13.162,0.025
nan,nan
14.889,0.23999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.643,0.20200001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.852,0.024
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.427,0.018999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.356,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.406,0.082999997
nan,nan
nan,nan
nan,nan
13.391,0.046999998
nan,nan
nan,nan
15.07,0.13600001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.364,0.19400001
15.104,0.132
12.9,0.035
nan,nan
11.978,0.023
nan,nan
nan,nan
nan,nan
14.842,0.113
nan,nan
nan,nan
13.771,0.052000001
nan,nan
14.705,0.083999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.004,0.056000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.126,0.13699999
nan,nan
nan,nan
12.817,0.032000002
14.758,0.106
nan,nan
14.321,0.078000002
nan,nan
nan,nan
13.487,0.044
nan,nan
14.716,0.106
14.101,0.061999999
nan,nan
nan,nan
nan,nan
14.469,0.11
nan,nan
14.222,0.067000002
13.415,0.034000002
nan,nan
nan,nan
14.067,0.063000001
15.25,0.16599999
15.283,0.18799999
nan,nan
14.992,0.14
nan,nan
13.307,0.043000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.226,0.068000004
13.625,0.052999999
nan,nan
nan,nan
nan,nan
nan,nan
15.286,0.163
nan,nan
nan,nan
nan,nan
13.402,0.033
nan,nan
nan,nan
14.957,0.113
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.939,0.056000002
nan,nan
nan,nan
15.146,0.14399999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.641,0.033
nan,nan
15.438,0.17900001
nan,nan
14.489,0.079000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.349,0.023
nan,nan
14.357,0.086000003
nan,nan
nan,nan
nan,nan
15.542,0.164
15.033,0.105
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.805,0.11
14.376,0.078000002
nan,nan
14.845,0.112
nan,nan
nan,nan
15.346,0.168
nan,nan
nan,nan
nan,nan
nan,nan
15.155,0.15700001
nan,nan
14.271,0.075999998
nan,nan
nan,nan
13.521,0.043000001
14.115,0.061999999
13.933,0.057
nan,nan
15.258,0.17200001
nan,nan
nan,nan
nan,nan
nan,nan
14.764,0.117
12.741,0.037
nan,nan
13.349,0.039000001
nan,nan
nan,nan
13.6,0.045000002
nan,nan
nan,nan
15.707,0.237
nan,nan
nan,nan
14.602,0.114
nan,nan
11.563,0.033
14.799,0.115
14.929,0.114
nan,nan
12.379,0.022
15.336,0.17200001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.214,0.16
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.897,0.125
nan,nan
14.176,0.068000004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.045,0.14
nan,nan
nan,nan
10.246,0.022
nan,nan
nan,nan
nan,nan
nan,nan
14.926,0.118
12.201,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.12,0.167
14.135,0.066
nan,nan
14.784,0.113
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.393,0.086999997
nan,nan
nan,nan
nan,nan
nan,nan
15.555,0.18799999
nan,nan
nan,nan
nan,nan
14.929,0.15099999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.552,0.046999998
nan,nan
nan,nan
14.552,0.089000002
nan,nan
15.181,0.13
14.793,0.090999998
15.531,0.186
nan,nan
nan,nan
nan,nan
15.487,0.184
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.408,0.183
nan,nan
15.135,0.131
nan,nan
nan,nan
14.851,0.103
nan,nan
nan,nan
nan,nan
nan,nan
13.542,0.043000001
nan,nan
14.881,0.127
nan,nan
nan,nan
nan,nan
nan,nan
11.335,0.018999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.15,0.162
nan,nan
15.182,0.15700001
nan,nan
nan,nan
nan,nan
nan,nan
13.434,0.037
nan,nan
11.63,0.025
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.866,0.057
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.479,0.093000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.852,0.104
nan,nan
nan,nan
14.568,0.092
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.797,0.063000001
nan,nan
15.038,0.13
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.125,0.13
nan,nan
nan,nan
14.558,0.104
nan,nan
14.856,0.126
nan,nan
14.712,0.096000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.324,0.074000001
nan,nan
nan,nan
nan,nan
nan,nan
15.502,0.19599999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.561,0.26899999
nan,nan
nan,nan
nan,nan
12.681,0.026000001
15.87,0.26499999
nan,nan
nan,nan
nan,nan
nan,nan
12.142,0.017999999
14.063,0.044
14.143,0.07
nan,nan
nan,nan
nan,nan
nan,nan
14.828,0.109
15.538,0.214
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
9.434,0.021
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.077,0.12899999
nan,nan
13.623,0.044
nan,nan
10.914,0.017999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.101,0.078000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.125,0.025
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.432,0.033
12.541,0.029999999
14.279,0.085000001
nan,nan
nan,nan
nan,nan
nan,nan
14.933,0.115
nan,nan
nan,nan
13.015,0.039000001
nan,nan
nan,nan
15.678,0.23100001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.294,0.078000002
nan,nan
nan,nan
nan,nan
12.161,0.024
14.907,0.11
14.559,0.094999999
nan,nan
11.565,0.022
13.951,0.057999998
12.907,0.033
nan,nan
14.565,0.085000001
nan,nan
nan,nan
10.66,0.022
nan,nan
nan,nan
13.941,0.054000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.278,0.035
nan,nan
nan,nan
nan,nan
nan,nan
12.825,0.030999999
14.459,0.092
nan,nan
15.224,0.15700001
nan,nan
nan,nan
15.087,0.13699999
nan,nan
14.727,0.104
nan,nan
13.171,0.034000002
nan,nan
nan,nan
12.982,0.030999999
nan,nan
12.742,0.030999999
nan,nan
nan,nan
13.837,0.052000001
14.624,0.101
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.126,0.068000004
nan,nan
nan,nan
nan,nan
nan,nan
14.075,0.067000002
14.675,0.104
nan,nan
14.091,0.07
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.691,0.029999999
nan,nan
15.173,0.15000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.846,0.107
nan,nan
nan,nan
13.306,0.039000001
nan,nan
nan,nan
nan,nan
15.057,0.142
nan,nan
12.261,0.028000001
15.082,0.14
nan,nan
nan,nan
nan,nan
14.041,0.052000001
14.633,0.086999997
nan,nan
nan,nan
nan,nan
15.68,0.21799999
12.336,0.025
15.509,0.177
nan,nan
nan,nan
nan,nan
14.676,0.096000001
nan,nan
14.781,0.116
nan,nan
nan,nan
nan,nan
13.915,0.050999999
nan,nan
15.144,0.15099999
nan,nan
14.0,0.057
nan,nan
14.181,0.077
14.811,0.115
nan,nan
nan,nan
12.616,0.026000001
15.006,0.13500001
14.506,0.093000002
14.605,0.1
nan,nan
nan,nan
nan,nan
nan,nan
15.275,0.17200001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.105,0.148
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.089,0.022
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.983,0.27599999
15.518,0.178
15.588,0.184
13.346,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.86,0.048999999
nan,nan
nan,nan
15.148,0.15099999
nan,nan
14.78,0.111
nan,nan
14.431,0.086999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.607,0.022
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.892,0.056000002
12.152,0.027000001
nan,nan
nan,nan
nan,nan
nan,nan
13.957,0.054000001
15.535,0.177
nan,nan
nan,nan
14.03,0.067000002
nan,nan
13.351,0.037
nan,nan
nan,nan
nan,nan
nan,nan
13.17,0.033
15.493,0.23800001
nan,nan
nan,nan
13.232,0.035
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.805,0.033
nan,nan
14.621,0.116
nan,nan
nan,nan
nan,nan
nan,nan
14.583,0.085000001
7.8369999,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
14.856,0.14300001
nan,nan
nan,nan
15.193,0.167
nan,nan
nan,nan
nan,nan
15.209,0.171
14.52,0.088
nan,nan
nan,nan
14.335,0.07
14.584,0.086999997
14.842,0.113
nan,nan
nan,nan
13.453,0.039000001
nan,nan
14.6,0.089000002
nan,nan
nan,nan
nan,nan
nan,nan
14.693,0.090999998
13.423,0.041999999
nan,nan
15.097,0.125
14.408,0.072999999
nan,nan
nan,nan
nan,nan
nan,nan
14.92,0.118
11.101,0.025
11.757,0.033
nan,nan
15.379,0.189
nan,nan
nan,nan
15.543,0.213
nan,nan
nan,nan
13.634,0.044
15.588,0.18799999
15.248,0.15099999
nan,nan
nan,nan
14.928,0.125
nan,nan
nan,nan
14.484,0.090999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.201,0.164
nan,nan
nan,nan
14.195,0.068000004
nan,nan
12.308,0.023
13.747,0.050000001
nan,nan
11.984,0.022
nan,nan
nan,nan
nan,nan
nan,nan
13.298,0.037
nan,nan
nan,nan
nan,nan
nan,nan
14.903,0.123
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.034,0.12800001
nan,nan
13.904,0.048
15.237,0.161
14.18,0.067000002
nan,nan
13.384,0.039000001
15.272,0.15800001
nan,nan
nan,nan
nan,nan
14.771,0.083999999
nan,nan
nan,nan
15.304,0.145
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.935,0.034000002
12.403,0.028000001
15.015,0.131
nan,nan
nan,nan
14.782,0.102
nan,nan
15.741,0.219
15.25,0.156
nan,nan
nan,nan
14.997,0.13699999
14.575,0.097000003
nan,nan
nan,nan
nan,nan
14.452,0.092
nan,nan
nan,nan
14.502,0.093999997
14.597,0.090999998
nan,nan
15.267,0.19
12.955,0.029999999
nan,nan
nan,nan
14.876,0.122
14.321,0.079999998
14.673,0.111
nan,nan
nan,nan
nan,nan
15.09,0.17
14.713,0.101
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.544,0.083999999
14.469,0.082999997
nan,nan
13.507,0.037999999
nan,nan
nan,nan
13.366,0.044
15.002,0.145
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.377,0.034000002
nan,nan
11.08,0.023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.238,0.155
nan,nan
nan,nan
nan,nan
13.531,0.043000001
15.09,0.11
nan,nan
14.666,0.089000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.671,0.1
nan,nan
nan,nan
14.109,0.068000004
14.179,0.063000001
nan,nan
nan,nan
13.317,0.037999999
12.807,0.032000002
nan,nan
14.167,0.064000003
nan,nan
14.94,0.12899999
nan,nan
nan,nan
nan,nan
nan,nan
14.027,0.059999999
nan,nan
14.454,0.090999998
nan,nan
nan,nan
14.906,0.111
nan,nan
nan,nan
9.823,0.02
13.412,0.033
12.925,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.875,0.13500001
nan,nan
nan,nan
14.884,0.13600001
nan,nan
nan,nan
nan,nan
9.6169996,0.021
nan,nan
nan,nan
nan,nan
14.055,0.061000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.672,0.086000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.909,0.11
15.515,0.186
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.551,0.19400001
14.798,0.107
nan,nan
12.959,0.028999999
nan,nan
14.189,0.068999998
15.123,0.148
nan,nan
13.094,0.037999999
nan,nan
nan,nan
nan,nan
15.249,0.17
13.912,0.064999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.786,0.023
nan,nan
nan,nan
14.375,0.086999997
13.98,0.068999998
nan,nan
15.619,0.213
nan,nan
15.363,0.163
14.495,0.07
nan,nan
nan,nan
nan,nan
nan,nan
12.762,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
13.881,0.048
nan,nan
15.354,0.175
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.888,0.112
nan,nan
nan,nan
13.472,0.043000001
15.723,0.235
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.67,0.204
nan,nan
nan,nan
nan,nan
11.242,0.022
nan,nan
14.181,0.068999998
15.082,0.141
nan,nan
nan,nan
15.255,0.146
nan,nan
nan,nan
14.115,0.067000002
nan,nan
nan,nan
nan,nan
15.515,0.20200001
14.947,0.12800001
nan,nan
nan,nan
nan,nan
15.082,0.12800001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.718,0.050999999
14.304,0.093000002
nan,nan
nan,nan
nan,nan
11.086,0.018999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.439,0.18099999
13.593,0.035
15.437,0.189
nan,nan
nan,nan
nan,nan
nan,nan
12.882,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
13.553,0.043000001
nan,nan
15.488,0.18099999
nan,nan
14.815,0.102
nan,nan
nan,nan
15.071,0.15700001
nan,nan
15.517,0.20999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.579,0.037999999
nan,nan
nan,nan
14.747,0.118
nan,nan
15.096,0.145
13.724,0.046999998
nan,nan
nan,nan
14.07,0.059999999
13.005,0.037999999
nan,nan
nan,nan
nan,nan
14.51,0.077
15.284,0.148
13.521,0.041999999
nan,nan
nan,nan
15.044,0.147
nan,nan
14.265,0.077
nan,nan
nan,nan
13.975,0.075000003
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.459,0.208
13.631,0.044
nan,nan
12.83,0.026000001
14.645,0.104
15.175,0.161
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.644,0.083999999
nan,nan
nan,nan
14.673,0.092
nan,nan
nan,nan
13.305,0.033
nan,nan
14.871,0.13500001
nan,nan
nan,nan
nan,nan
12.072,0.024
nan,nan
15.306,0.15099999
13.002,0.026000001
13.263,0.033
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
12.47,0.026000001
nan,nan
nan,nan
nan,nan
15.214,0.154
10.349,0.02
nan,nan
8.8940001,0.02
nan,nan
nan,nan
15.068,0.15000001
11.723,0.025
14.099,0.068000004
15.8,0.205
13.51,0.045000002
nan,nan
nan,nan
nan,nan
14.076,0.059999999
nan,nan
11.911,0.021
nan,nan
nan,nan
nan,nan
15.369,0.21799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.018,0.13699999
nan,nan
nan,nan
nan,nan
nan,nan
14.763,0.117
14.125,0.074000001
nan,nan
13.722,0.048999999
nan,nan
nan,nan
nan,nan
14.646,0.097999997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.177,0.134
nan,nan
14.646,0.090999998
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
13.825,0.050999999
nan,nan
nan,nan
15.346,0.163
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.315,0.153
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.508,0.207
nan,nan
nan,nan
nan,nan
nan,nan
12.961,0.026000001
14.856,0.109
14.552,0.094999999
nan,nan
14.595,0.093000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.857,0.121
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
10.911,0.017999999
nan,nan
nan,nan
nan,nan
14.613,0.094999999
nan,nan
15.109,0.125
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
