angDist,angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Cl,Vmag,V-I,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],AKs,Note,M07,2M,Simbad,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.051427,0.228822,343.71225,62.7118889,22 54 50.94,+62 42 42.8,II,22.42,4.05,16.1,15.12,14.91,14.29,14.06,13.7,13.25,,,,1,2M,Simbad,22545097+6242428,343.712388,62.711895,0.1,0.1,90,16.096,15.121,14.913,0.103,0.098,0.122,AAB,222,0,2450750.5877,343.7122754561127,62.7118806621306,0.014,0.011,90,2207270932794128256,343.71226816236,0.3718,62.71186831485,0.3387,2.0232,0.4188,-0.777,0.906,-2.868,0.714,0,1.75860e+02,8.42621e-01,20.075450,4.38076e+01,5.44627e+00,21.247515,3.14505e+02,6.51303e+00,18.517850,2.729664,,,0,,,,,
0.072429,0.133972,343.71475,63.0776389,22 54 51.54,+63 04 39.5,II,,,15.77,15.07,14.68,14.0,13.77,13.46,12.8,,,,0,2M,Simbad,22545155+6304395,343.714823,63.077656,0.07,0.07,135,15.766,15.072,14.678,0.086,0.093,0.1,AAA,222,0,2450750.5874,343.7147931755405,63.0776341448347,0.010,0.009,90,2208042927395231488,343.71479091992,0.3050,63.07761889654,0.2736,1.6284,0.3418,-0.237,0.636,-3.542,0.549,0,2.51692e+02,9.93227e-01,19.686193,5.47170e+01,1.43966e+01,21.006083,4.15552e+02,1.14192e+01,18.215357,2.790726,,,0,,,,,
0.765606,0.783874,343.7156667,62.5200278,22 54 51.76,+62 31 12.1,II,20.95,2.7,16.21,15.23,14.83,13.33,12.79,12.47,11.84,,,,1,2M,Simbad,22545176+6231128,343.7157,62.520245,0.1,0.1,45,16.207,15.225,14.834,0.117,0.099,0.126,BAB,222,0,2450750.5878,343.7156094887849,62.5202388235036,0.013,0.010,90,2207265194717775744,343.71561103188,0.3124,62.52022877405,0.2882,1.0238,0.3473,0.165,0.810,-2.334,0.618,0,3.13965e+02,3.22972e+00,19.446161,9.87270e+01,1.32198e+01,20.365300,5.10467e+02,1.74041e+01,17.992000,2.373299,,,0,,,,,
0.056455,0.195487,343.716625,62.5696667,22 54 51.99,+62 34 10.8,II,,,14.69,13.67,13.19,12.46,12.02,11.5,10.65,7.73,0.04,,0,2M,Simbad,22545198+6234109,343.716624,62.569721,0.06,0.06,90,14.685,13.669,13.186,0.035,0.032,0.033,AAA,222,0,2450750.5878,343.7165926198616,62.5696715397722,0.009,0.007,90,2207265572672234496,343.71659267405,0.2482,62.56966056335,0.2491,1.7315,0.3050,0.006,0.606,-2.549,0.468,0,4.35962e+02,1.66427e+00,19.089745,5.78134e+01,6.95068e+00,20.946318,8.16028e+02,1.08229e+01,17.482658,3.463659,,,0,,,,,
0.095357,0.120095,343.7229167,62.4111111,22 54 53.50,+62 24 40.0,II,20.33,3.04,14.67,13.5,12.84,11.81,11.45,11.18,10.8,9.04,0.05,,1,2M,Simbad,22545351+6224399,343.722986,62.411102,0.06,0.06,0,14.671,13.499,12.836,0.034,0.029,0.023,AAA,222,0,2450750.5879,343.7229389769918,62.4110867038082,0.006,0.005,90,2207210940688077056,343.72292439258,0.1723,62.41106845483,0.1521,0.9832,0.1921,-1.569,0.371,-4.238,0.295,0,6.36398e+02,6.38050e+00,18.679045,8.39376e+01,8.04098e+00,20.541496,1.00777e+03,2.66344e+01,17.253517,3.287979,,,0,,,,,
0.154058,0.303158,343.7231667,62.5501667,22 54 53.56,+62 33 00.6,II,23.17,4.32,15.6,14.29,13.58,12.45,11.91,11.44,10.73,,0.07,,1,2M,Simbad,22545357+6233008,343.723244,62.550243,0.06,0.06,90,15.604,14.289,13.584,0.085,0.06,0.048,AAA,222,0,2450750.5878,343.7232394074916,62.5501933082216,0.025,0.020,90,2207265503957662208,343.72322935259,0.5395,62.55017892045,0.5607,1.8740,0.6280,-1.077,1.635,-3.342,1.294,0,1.62675e+02,2.06727e+00,20.160065,3.47392e+01,7.03801e+00,21.499338,3.49832e+02,1.36212e+01,18.402271,3.097067,,,0,,,,,
0.082107,0.203014,343.7283333,62.5642222,22 54 54.80,+62 33 51.2,II,20.84,4.39,13.88,12.83,12.39,11.78,11.51,11.12,10.49,,0.05,,1,2M,Simbad,22545480+6233514,343.728351,62.564278,0.06,0.06,90,13.882,12.83,12.388,0.031,0.028,0.024,AAA,222,0,2450750.5878,343.7283085762770,62.5642419587514,0.005,0.004,90,2207265503952752512,343.72830558575,0.1447,62.56422991005,0.1535,1.2614,0.1813,-0.320,0.322,-2.798,0.272,0,1.06118e+03,4.50883e+00,18.123892,9.96688e+01,1.22464e+01,20.354990,1.88178e+03,3.61851e+01,16.575497,3.779493,,,0,,,,,
0.172913,0.273128,343.731375,62.5682778,22 54 55.53,+62 34 05.8,II,,,12.01,10.9,10.19,9.31,8.96,8.57,7.98,5.12,0.03,X-ray,0,2M,Simbad,22545556+6234059,343.731516,62.568317,0.06,0.06,90,12.01,10.899,10.195,0.024,0.026,0.02,AAA,222,0,2450750.5878,343.7314789211094,62.5682816659765,0.006,0.005,90,2207265576971848832,343.73146794672,0.1794,62.56827196744,0.1865,1.1236,0.2162,-1.174,0.360,-2.253,0.330,0,1.17596e+04,1.02884e+02,15.512382,2.30563e+03,7.59198e+01,16.944416,1.58660e+04,3.60695e+02,14.260755,2.683662,,,0,3560.00,2.8757,1.4483,,
0.036278,0.046795,343.7314167,62.5660278,22 54 55.54,+62 33 57.7,II,22.38,4.09,15.82,14.94,14.57,13.64,13.29,12.79,12.39,,0.03,,1,2M,Simbad,22545553+6233577,343.73139,62.566032,0.07,0.07,45,15.825,14.942,14.567,0.092,0.087,0.098,AAA,222,0,2450750.5878,343.7314339883745,62.5660216270405,0.029,0.018,90,2207265508252374528,343.73138817165,0.6431,62.56600167429,0.4551,2.3314,0.6678,-4.903,1.900,-4.634,1.186,1,1.91840e+02,1.66313e+00,19.981020,4.65210e+01,8.76009e+00,21.182266,4.03642e+02,3.27779e+01,18.246930,2.935337,,,0,,,,,
0.123368,0.273101,343.7315417,62.7615,22 54 55.57,+62 45 41.4,II,19.57,3.06,14.64,13.75,13.35,12.97,12.67,12.31,11.58,,0.03,,1,2M,Simbad,22545560+6245413,343.731706,62.76149,0.06,0.06,90,14.64,13.746,13.347,0.035,0.032,0.034,AAA,222,0,2450750.5876,343.7316160782344,62.7614960692853,0.003,0.003,90,2207283340956407040,343.73160510923,0.0912,62.76148845422,0.0827,1.3202,0.0991,-1.166,0.197,-1.769,0.164,0,1.21773e+03,2.10353e+00,17.974487,1.91810e+02,8.60421e+00,19.644209,1.74557e+03,1.01336e+01,16.657078,2.987131,,,0,,,,,
0.199548,0.219204,343.7340833,62.5710278,22 54 56.18,+62 34 15.7,II,,,12.62,11.51,10.92,10.08,9.54,8.86,7.64,3.96,0.04,,0,2M,Simbad,22545621+6234157,343.734215,62.571033,0.06,0.06,135,12.624,11.511,10.916,0.08,0.056,0.039,AEA,222,0,2450750.5878,343.7341617606757,62.5709857740154,0.002,0.002,90,2207265680051062400,343.73415062551,0.0671,62.57097676950,0.0733,1.2915,0.0770,-1.191,0.120,-2.091,0.116,0,7.91084e+03,2.75549e+01,15.942809,1.92955e+03,1.16432e+02,17.137747,1.01839e+04,1.34083e+02,14.742130,2.395617,,,0,3438.00,,,1.92,0.466
0.168485,0.191272,343.7369583,62.5878889,22 54 56.87,+62 35 16.4,II,19.71,2.47,14.68,13.45,12.69,11.78,11.37,11.1,10.41,7.41,0.05,X-ray,1,2M,Simbad,22545689+6235164,343.737072,62.587898,0.06,0.06,90,14.679,13.455,12.693,0.033,0.033,0.026,AAA,222,0,2450750.5877,343.7370583391798,62.5878805846459,0.004,0.003,90,2207266431665718528,343.73704754453,0.1207,62.58786935379,0.1171,1.3626,0.1495,-1.154,0.239,-2.608,0.212,0,9.47597e+02,6.57330e+00,18.246807,1.28804e+02,8.69292e+00,20.076567,1.46912e+03,3.03060e+01,16.844273,3.232294,,,0,,,,,
0.131909,0.162104,343.737,62.4578889,22 54 56.88,+62 27 28.4,II,20.5,3.86,13.91,12.75,12.25,11.74,11.56,11.23,10.5,7.82,0.06,,1,2M,Simbad,22545686+6227285,343.736939,62.457924,0.06,0.06,90,13.909,12.746,12.251,0.026,0.026,0.026,AAA,222,0,2450750.5878,343.7369250224743,62.4579007581568,0.004,0.004,90,2207217159799721600,343.73691429904,0.1101,62.45788885680,0.1094,1.5075,0.1284,-1.152,0.281,-2.764,0.230,0,1.25240e+03,6.13064e+00,17.944006,,,,,,,,,,0,,,,,
0.452466,0.073085,343.73875,62.6361389,22 54 57.30,+62 38 10.1,II,23.28,4.44,15.98,14.83,14.16,13.33,12.98,12.75,12.25,9.61,0.04,,1,2M,Simbad,22545730+6238100,343.73878,62.636124,0.08,0.08,135,15.978,14.832,14.164,0.091,0.073,0.064,AAA,222,0,2450750.5877,343.7389871136793,62.6360763016379,0.066,0.047,90,2207266809627777152,343.73878544674,1.4540,62.63609880762,1.5307,-3.9790,1.7518,-21.529,4.259,5.227,3.006,0,1.00552e+02,1.39677e+00,20.682392,4.27810e+01,1.21814e+01,21.273262,2.26461e+02,1.20392e+01,18.874437,2.398825,,,0,,,,,
0.103117,0.227243,343.738875,62.6390833,22 54 57.33,+62 38 20.7,II,21.03,3.74,15.05,14.08,13.64,13.4,13.13,12.87,12.15,9.87,0.04,,1,2M,Simbad,22545733+6238209,343.738904,62.639145,0.06,0.06,90,15.054,14.077,13.637,0.041,0.039,0.049,AAA,222,0,2450750.5877,343.7388614045394,62.6391112537659,0.006,0.005,90,2207266809622933120,343.73885839362,0.1898,62.63909965364,0.1598,1.3254,0.2009,-0.321,0.388,-2.694,0.314,0,5.27060e+02,1.32676e+00,18.883717,5.58436e+01,6.53516e+00,20.983955,8.57145e+02,9.37580e+00,17.429283,3.554672,,,0,,,,,
0.289409,0.317098,343.7403333,62.8147778,22 54 57.68,+62 48 53.2,II,22.76,3.88,15.51,14.65,14.35,13.59,13.11,12.79,11.78,9.23,0.03,,1,2M,Simbad,22545766+6248534,343.74027,62.814861,0.06,0.06,90,15.508,14.653,14.355,0.066,0.058,0.072,AAA,222,0,2450750.5876,343.7402192257775,62.8148390096934,0.016,0.014,90,2207284573610278272,343.74022336213,0.4351,62.81482410705,0.4296,1.2267,0.4947,0.439,1.028,-3.461,0.895,0,1.49912e+02,8.51442e-01,20.248774,3.00856e+01,3.85379e+00,21.655490,3.03505e+02,6.99509e+00,18.556503,3.098988,,,0,,,,,
0.097099,0.205902,343.7422083,62.6923889,22 54 58.13,+62 41 32.6,II,19.07,2.99,14.12,13.05,12.55,11.77,11.38,11.05,10.35,7.65,0.05,,1,2M,Simbad,22545815+6241327,343.742305,62.692425,0.06,0.06,90,14.121,13.051,12.55,0.032,0.03,0.027,AAA,222,0,2450750.5877,343.7422550475700,62.6924052567833,0.005,0.004,90,2207270486115053184,343.74225135962,0.1475,62.69240205490,0.1498,0.3608,0.1845,-0.393,0.338,-0.744,0.290,0,1.76606e+03,1.51954e+01,17.570852,3.41995e+02,1.48738e+01,19.016338,2.52291e+03,5.30476e+01,16.257166,2.759172,,,0,,,,,
0.234125,0.230794,343.7457083,62.5642222,22 54 58.97,+62 33 51.2,II,19.2,3.12,14.03,12.92,12.47,11.96,11.54,11.09,10.47,,0.06,,1,2M,Simbad,22545900+6233511,343.745846,62.564213,0.06,0.06,90,14.027,12.916,12.471,0.026,0.026,0.025,AAA,222,0,2450750.5878,343.7458101335027,62.5641771664696,0.004,0.003,90,2207265611331594880,343.74579396332,0.1074,62.56416810910,0.1104,1.2904,0.1305,-1.730,0.276,-2.104,0.217,0,1.71337e+03,2.61915e+00,17.603740,2.71972e+02,9.84389e+00,19.265080,2.51718e+03,1.17382e+01,16.259636,3.005444,,,0,,,,,
0.191059,0.100592,343.7459583,62.6216111,22 54 59.03,+62 37 17.8,II,15.2,2.11,11.42,10.53,10.02,9.25,8.95,8.61,8.14,6.02,0.01,X-ray,1,2M,Simbad,22545903+6237177,343.745985,62.621586,0.06,0.06,90,11.423,10.535,10.016,0.024,0.025,0.022,AAA,222,0,2450750.5877,343.7460066137152,62.6215629026310,0.002,0.001,90,2207266745202914816,343.74599988574,0.0533,62.62155256089,0.0459,1.3607,0.0556,-0.719,0.105,-2.402,0.084,0,3.14932e+04,1.65528e+02,14.442823,7.94656e+03,1.81006e+02,15.600941,3.79952e+04,4.58768e+02,13.312598,2.288343,,,0,3539.00,2.6405,1.3015,3.31,1.544
0.075115,0.225161,343.7462083,62.5763056,22 54 59.09,+62 34 34.7,II,21.63,3.25,14.55,13.13,12.45,11.3,10.87,10.13,9.23,5.89,0.09,,1,2M,Simbad,22545910+6234348,343.746279,62.576359,0.06,0.06,90,14.55,13.133,12.452,0.038,0.028,0.025,AAA,222,0,2450750.5878,343.7462245397628,62.5763250787318,0.014,0.011,90,2207265675751458688,343.74623002838,0.3403,62.57631542138,0.3069,1.3579,0.3866,0.587,0.893,-2.243,0.692,0,2.50998e+02,6.24290e+00,19.689188,6.24705e+01,6.94839e+00,20.862202,4.59740e+02,3.08137e+01,18.105639,2.756563,,,0,,,,,
0.128938,0.10156,343.7466667,62.6358056,22 54 59.20,+62 38 08.9,II,20.91,3.43,15.1,14.23,13.85,13.39,13.07,12.87,12.36,,0.02,,1,2M,Simbad,22545921+6238089,343.746728,62.635807,0.06,0.06,90,15.101,14.232,13.847,0.046,0.046,0.052,AAA,222,0,2450750.5877,343.7467173286847,62.6357783740338,0.006,0.005,90,2207266813922380928,343.74670446542,0.1905,62.63576908549,0.1645,1.3163,0.2110,-1.373,0.403,-2.157,0.331,0,5.25573e+02,1.53518e+00,18.886784,8.07209e+01,9.85933e+00,20.583923,8.29213e+02,9.33293e+00,17.465254,3.118670,,,0,,,,,
0.125950,1.266877,343.746875,62.5899722,22 54 59.25,+62 35 23.9,II,,,,,,13.71,13.25,13.04,12.1,,,,0,2M,Simbad,22545914+6235228,343.746449,62.58968,0.07,0.07,90,15.759,14.919,14.51,0.097,0.103,0.105,AAA,222,0,2450750.5877,343.7469244925567,62.5899987503227,0.065,0.048,90,2207266435960168320,343.74696615735,1.3891,62.58999534687,1.0733,-0.1434,1.4761,4.455,4.202,-0.790,3.080,0,8.50273e+01,1.28267e+00,20.864470,,,,1.47660e+02,1.99482e+00,19.338762,,,,0,,,,,
0.261851,0.332676,343.748875,62.6220833,22 54 59.73,+62 37 19.5,II,19.15,2.87,14.18,13.2,12.76,11.68,11.51,10.84,10.21,,0.04,,1,2M,Simbad,22545969+6237193,343.748714,62.622028,0.06,0.06,45,14.182,13.199,12.764,0.042,0.053,0.044,AAA,222,0,2450750.5877,343.7487588722607,62.6220339161288,0.004,0.003,90,2207266740908336256,343.74875325291,0.1297,62.62202774854,0.1159,1.4161,0.1259,-0.600,0.248,-1.432,0.216,0,1.21778e+03,1.58970e+01,17.974447,2.35977e+02,1.44762e+01,19.419214,1.84045e+03,7.29906e+01,16.599607,2.819607,,,0,,,,,
0.043042,0.181861,343.7504583,62.5671667,22 55 00.11,+62 34 01.8,II,18.22,2.88,13.27,12.14,11.48,10.48,9.96,9.39,8.22,5.02,0.04,,1,2M,Simbad,22550012+6234019,343.750511,62.567211,0.06,0.06,45,13.275,12.141,11.48,0.054,0.05,0.038,AAA,222,0,2450750.5878,343.7504787652589,62.5671740519547,0.003,0.003,90,2207265611331592960,343.75047582927,0.0659,62.56716506156,0.0703,1.1764,0.0792,-0.314,0.222,-2.088,0.173,0,4.10029e+03,1.90249e+01,16.656328,7.24515e+02,1.59665e+01,18.201271,5.54139e+03,7.95354e+01,15.402873,2.798398,,,0,3930.46,2.9310,1.4823,0.97,0.204
0.117209,0.218889,343.7511667,62.7733056,22 55 00.28,+62 46 23.9,II,18.3,1.72,15.03,14.61,14.1,13.92,13.67,13.45,12.99,,,,1,2M,Simbad,22550031+6246239,343.751298,62.773315,0.06,0.06,45,15.035,14.606,14.101,0.063,0.078,0.078,AAA,222,0,2450750.5876,343.7512342451064,62.7733158493702,0.002,0.002,90,2207283375316140544,343.75120985798,0.0791,62.77331155988,0.0747,-0.0029,0.0884,-2.591,0.158,-0.996,0.146,0,1.63471e+03,1.54225e+00,17.654766,5.22868e+02,8.80375e+00,18.555408,1.74000e+03,8.76758e+00,16.660550,1.894859,,,0,,,,,
0.156129,0.17265,343.7521667,62.5634444,22 55 00.52,+62 33 48.4,II,16.92,2.11,11.55,10.39,9.56,8.59,8.21,7.85,7.1,4.01,0.03,X-ray,1,2M,Simbad,22550051+6233485,343.752154,62.563492,0.06,0.06,90,11.551,10.386,9.56,0.023,0.025,0.018,AAA,222,0,2450750.5878,343.7520730571919,62.5634400205889,0.001,0.001,90,2207265611331597056,343.75206767341,0.0447,62.56342927203,0.0457,1.1612,0.0544,-0.576,0.091,-2.496,0.084,0,1.51385e+04,3.54509e+02,15.238158,3.08152e+03,2.80118e+02,16.629477,1.93960e+04,1.38766e+03,14.042640,2.586837,,,0,3844.01,2.8027,1.3830,2.04,0.821
0.042258,0.091727,343.7524583,62.5894722,22 55 00.59,+62 35 22.1,II,16.38,2.44,11.91,10.74,9.99,9.04,8.64,8.28,7.8,5.34,0.04,X-ray,1,2M,Simbad,22550059+6235221,343.752471,62.589497,0.06,0.06,90,11.906,10.743,9.987,0.021,0.022,0.017,AAA,222,0,2450750.5877,343.7524627540531,62.5894837578211,0.004,0.003,90,2207266435965297536,343.75241445528,0.1250,62.58946600724,0.1191,0.7477,0.1498,-5.164,0.252,-4.123,0.213,0,1.63096e+04,1.17671e+02,15.157256,3.36137e+03,9.26261e+01,16.535099,2.07330e+04,4.26153e+02,13.970264,2.564836,,,0,3860.46,2.7190,1.3625,,
0.193721,0.207727,343.7525,62.5728333,22 55 00.60,+62 34 22.2,II,,,16.44,15.54,15.12,14.22,13.83,13.4,12.55,,,,0,2M,Simbad,22550059+6234224,343.752499,62.572891,0.19,0.19,45,16.441,15.536,15.124,0.133,0.142,0.145,BBB,222,0,2450750.5878,343.7526139719839,62.5728214828639,0.006,0.005,90,2207265607042894208,343.75261397198,5.6089,62.57282148286,4.5529,,,,,,,0,7.12413e+01,1.15184e+00,21.056536,,,,,,,,,,0,,,,,
0.077657,0.134501,343.7546667,62.5669722,22 55 01.12,+62 34 01.1,II,18.96,2.98,13.81,12.61,11.97,11.07,10.6,10.2,9.38,,0.06,,1,2M,Simbad,22550113+6234011,343.754738,62.56699,0.06,0.06,90,13.806,12.606,11.968,0.032,0.031,0.025,AAA,222,0,2450750.5878,343.7546921066810,62.5669540805352,0.003,0.003,90,2207265611331595008,343.75468177209,0.1009,62.56694251859,0.0998,1.0098,0.1224,-1.106,0.207,-2.685,0.197,0,1.86629e+03,1.58270e+01,17.510916,2.89093e+02,1.45024e+01,19.198793,2.78119e+03,7.27931e+01,16.151344,3.047449,,,0,,,,,
0.107014,0.106163,343.75675,62.6383611,22 55 01.62,+62 38 18.1,II,21.71,4.0,15.25,14.44,14.15,13.53,13.33,13.05,12.63,,0.02,,1,2M,Simbad,22550163+6238180,343.756814,62.638359,0.06,0.06,90,15.25,14.439,14.155,0.059,0.049,0.065,AAA,222,0,2450750.5877,343.7567996465751,62.6383420477586,0.010,0.007,90,2207266809625275648,343.75679637328,0.2522,62.63833168452,0.2036,0.9501,0.2685,-0.349,0.633,-2.407,0.443,0,3.63490e+02,1.13758e+00,19.287134,4.91616e+01,8.02566e+00,21.122324,6.25320e+02,8.04113e+00,17.771664,3.350660,,,0,,,,,
0.144431,0.291767,343.7582917,62.6085556,22 55 01.99,+62 36 30.8,II,23.38,4.41,16.19,15.23,14.95,14.32,14.09,13.91,13.3,,,,1,2M,Simbad,22550202+6236309,343.758433,62.608604,0.11,0.11,135,16.191,15.226,14.952,0.12,0.111,0.123,BBB,222,0,2450750.5877,343.7583743327359,62.6085684187100,0.035,0.021,90,2207266534749940608,343.75838135885,0.7320,62.60855191088,0.5545,1.1790,0.7046,0.751,2.236,-3.834,1.345,0,1.08548e+02,9.18679e-01,20.599306,4.77282e+01,1.00660e+01,21.154450,2.29838e+02,1.21813e+01,18.858366,2.296084,,,0,,,,,
0.059815,0.198998,343.759125,62.56225,22 55 02.19,+62 33 44.1,II,18.28,2.9,13.47,12.35,11.87,11.3,10.95,10.55,9.69,,0.06,X-ray,1,2M,Simbad,22550219+6233442,343.759137,62.562305,0.06,0.06,90,13.473,12.355,11.867,0.027,0.023,0.021,AAA,222,0,2450750.5878,343.7591092471645,62.5622649459245,0.004,0.003,90,2207265400873533824,343.75910027266,0.0784,62.56225308215,0.0835,1.2087,0.0914,-0.960,0.227,-2.755,0.179,0,2.83536e+03,1.80816e+01,17.056845,4.39138e+02,1.72990e+01,18.744884,4.05858e+03,7.76516e+01,15.740984,3.003901,,,0,4387.69,,,0.56,0.103
0.167990,0.201262,343.7593333,62.5793056,22 55 02.24,+62 34 45.5,II,22.51,4.54,15.13,14.22,13.68,12.96,12.63,12.16,11.39,,0.01,,1,2M,Simbad,22550223+6234456,343.759317,62.579361,0.06,0.06,90,15.127,14.217,13.679,0.043,0.043,0.049,AAA,222,0,2450750.5878,343.7592723285624,62.5793428706505,0.013,0.009,90,2207265675754118144,343.75927185273,0.3080,62.57932980653,0.2664,1.2672,0.3486,-0.051,0.808,-3.034,0.565,0,2.93390e+02,1.13057e+00,19.519753,8.46799e+01,2.69690e+01,20.531937,5.98678e+02,1.13538e+01,17.818937,2.712999,,,0,,,,,
0.114162,0.123662,343.761,62.4871111,22 55 02.64,+62 29 13.6,II,18.57,2.84,13.72,12.73,12.26,11.83,11.59,11.35,10.75,,0.03,,1,2M,Simbad,22550265+6229136,343.761068,62.487125,0.06,0.06,90,13.722,12.731,12.256,0.035,0.034,0.033,AAA,222,0,2450750.5878,343.7610317784486,62.4870829908326,0.002,0.002,90,2207217954374534528,343.76102821908,0.0707,62.48707099063,0.0719,1.0059,0.0822,-0.382,0.160,-2.787,0.142,0,2.56739e+03,4.39969e+00,17.164635,4.64533e+02,9.88320e+00,18.683847,3.44308e+03,2.04717e+01,15.919552,2.764296,,,0,,,,,
0.169840,0.202602,343.76725,62.5719722,22 55 04.14,+62 34 19.1,II,,,14.26,13.16,12.68,12.03,11.76,11.23,10.63,7.6,0.05,X-ray,0,2M,Simbad,22550412+6234192,343.767179,62.572018,0.06,0.06,90,14.264,13.159,12.681,0.03,0.026,0.025,AAA,222,0,2450750.5878,343.7671480948231,62.5719769199576,0.004,0.003,90,2207265607031976064,343.76714610983,0.1182,62.57196806281,0.1023,1.1572,0.1328,-0.212,0.236,-2.057,0.197,0,1.33964e+03,8.44176e+00,17.870897,1.84275e+02,7.82856e+00,19.687723,2.02945e+03,3.89397e+01,16.493477,3.194246,,,0,,,,,
0.248374,0.241226,343.771,62.7412778,22 55 05.04,+62 44 28.6,II,22.73,3.8,15.19,14.24,13.72,13.15,12.81,12.44,11.99,8.87,0.02,,1,2M,Simbad,22550505+6244283,343.771081,62.741222,0.06,0.06,90,15.194,14.236,13.722,0.057,0.056,0.041,AAA,222,0,2450750.5876,343.7710691672941,62.7412165102348,0.010,0.008,90,2207271551269474048,343.77105990088,0.2925,62.74120813346,0.2748,0.9449,0.3189,-0.986,0.633,-1.946,0.539,0,2.54611e+02,5.10694e+00,19.673674,5.63138e+01,8.70639e+00,20.974852,4.52296e+02,2.50109e+01,18.123363,2.851488,,,0,,,,,
0.054301,0.144443,343.7732917,62.8201667,22 55 05.59,+62 49 12.6,II,22.75,4.57,,15.2,14.14,12.82,12.27,11.83,10.94,6.98,,,1,2M,Simbad,22550558+6249127,343.773274,62.820206,0.09,0.09,135,15.958,15.204,14.142,,0.117,0.079,UBA,622,0,2450750.5876,343.7732624328824,62.8201736847962,0.011,0.008,90,2207283817698397440,343.77324998125,0.3308,62.82016800371,0.2607,1.5456,0.3064,-1.321,0.701,-1.319,0.530,0,2.72661e+02,6.42566e+00,19.599308,3.72591e+01,8.18556e+00,21.423307,4.93562e+02,2.85858e+01,18.028566,3.394741,,,0,,,,,
0.145007,0.062924,343.774625,62.5806944,22 55 05.91,+62 34 50.5,II,16.35,2.41,12.09,10.78,9.89,8.51,8.11,7.63,6.86,4.18,0.05,X-ray,1,2M,Simbad,22550590+6234504,343.774593,62.580685,0.06,0.06,90,12.086,10.778,9.887,0.021,0.022,0.017,AAA,222,0,2450750.5878,343.7745801369749,62.5806598217914,0.001,0.001,90,2207265641405623680,343.77457233509,0.0425,62.58064964327,0.0422,1.0309,0.0523,-0.834,0.085,-2.364,0.074,0,1.76584e+04,1.90370e+02,15.070987,3.72211e+03,1.62735e+02,16.424416,2.30898e+04,7.16844e+02,13.853369,2.571047,,,0,3928.12,2.7555,1.3813,2.31,1.148
1.081698,0.062924,343.774625,62.5806944,22 55 05.91,+62 34 50.5,II,16.35,2.41,12.09,10.78,9.89,8.51,8.11,7.63,6.86,4.18,0.05,X-ray,1,2M,Simbad,22550590+6234504,343.774593,62.580685,0.06,0.06,90,12.086,10.778,9.887,0.021,0.022,0.017,AAA,222,0,2450750.5878,343.7746149768957,62.5803939637753,0.001,0.001,90,2207265645691328128,343.77461497690,1.2902,62.58039396378,0.6781,,,,,,,0,4.46860e+02,4.52593e+00,19.062937,,,,,,,,,,0,,,,,
0.046375,0.143749,343.7765833,62.46925,22 55 06.38,+62 28 09.3,II,22.01,4.07,15.67,14.78,14.5,14.01,13.77,13.23,12.38,12.22,0.03,,1,2M,Simbad,22550636+6228094,343.776538,62.469284,0.07,0.07,135,15.673,14.781,14.496,0.071,0.074,0.083,AAA,222,0,2450750.5878,343.7765745982300,62.4692622379778,0.013,0.011,90,2207217125440002944,343.77654897211,0.3632,62.46925117477,0.3536,1.7088,0.4410,-2.751,0.860,-2.570,0.679,0,2.65437e+02,1.03103e+00,19.628464,5.24637e+01,7.61940e+00,21.051740,4.86612e+02,7.38297e+00,18.043962,3.007778,,,0,,,,,
0.232209,0.937839,343.777125,62.5977222,22 55 06.51,+62 35 51.8,II,19.66,2.17,15.63,14.83,14.55,14.02,13.78,13.61,13.09,,0.02,,0,2M,Simbad,22550658+6235510,343.777444,62.597507,0.07,0.07,90,15.631,14.831,14.547,0.072,0.086,0.093,AAA,222,0,2450750.5877,343.7771383324464,62.5977864100301,0.013,0.003,90,2207265714405668352,343.77713833245,12.5917,62.59778641003,2.8108,,,,,,,0,6.49025e+01,1.21693e+00,21.157711,,,,,,,,,,0,,,,,
1.607987,0.937839,343.777125,62.5977222,22 55 06.51,+62 35 51.8,II,19.66,2.17,15.63,14.83,14.55,14.02,13.78,13.61,13.09,,0.02,,0,2M,Simbad,22550658+6235510,343.777444,62.597507,0.07,0.07,90,15.631,14.831,14.547,0.072,0.086,0.093,AAA,222,0,2450750.5877,343.7776040873718,62.5973337542828,0.005,0.004,90,2207265714410792576,343.77757647203,0.1622,62.59733118229,0.1335,0.1584,0.1733,-2.952,0.354,-0.597,0.272,0,6.01186e+02,1.28478e+00,18.740845,1.59014e+02,4.93513e+00,19.847797,7.73857e+02,1.10379e+01,17.540268,2.307529,,,0,,,,,
